order_id,date,store_id,product_id,qty,amount,payment
ORD107265,2026-06-27,S04,P17,2,24.00,支付宝
ORD107266,2026-06-27,S02,P03,1,26.00,支付宝
ORD107267,2026-06-27,S05,P09,2,36.00,微信
ORD107268,2026-06-27,S05,P15,1,6.00,现金
ORD107269,2026-06-27,S05,P20,1,22.00,现金
ORD107270,2026-06-27,S01,P15,1,6.00,银行卡
ORD107271,2026-06-27,S01,P10,2,48.00,支付宝
ORD107272,2026-06-27,S04,P17,2,24.00,微信
ORD107273,2026-06-27,S01,P10,1,24.00,微信
ORD107274,2026-06-27,S01,P15,1,6.00,微信
ORD107275,2026-06-27,S05,P06,3,126.00,现金
ORD107276,2026-06-27,S05,P08,3,75.00,会员储值
ORD107277,2026-06-27,S05,P05,2,68.00,微信
ORD107278,2026-06-27,S01,P07,3,66.00,银行卡
ORD107279,2026-06-27,S01,P12,2,16.00,会员储值
ORD107280,2026-06-27,S05,P10,4,96.00,微信
ORD107281,2026-06-27,S05,P12,1,8.00,现金
ORD107282,2026-06-27,S04,P03,2,52.00,会员储值
ORD107283,2026-06-27,S04,P12,4,32.00,支付宝
ORD107284,2026-06-27,S03,P10,4,96.00,支付宝
ORD107285,2026-06-27,S05,P05,1,34.00,现金
ORD107287,2026-06-27,S03,P11,3,78.00,现金
ORD107288,2026-06-27,S04,P04,1,38.00,现金
ORD107289,2026-06-27,S04,P10,3,72.00,现金
ORD107290,2026-06-27,S03,P04,1,38.00,微信
ORD107291,2026-06-27,S02,P02,1,30.00,现金
ORD107292,2026-06-27,S05,P17,3,36.00,支付宝
ORD107293,2026-06-27,S04,P02,1,30.00,现金
ORD107294,2026-06-27,S02,P07,1,22.00,现金
ORD107295,2026-06-27,S05,P13,2,40.00,现金
ORD107296,2026-06-27,S03,P10,1,24.00,现金
ORD107297,2026-06-27,S05,P08,1,25.00,现金
ORD107298,2026-06-27,S01,P03,2,52.00,支付宝
ORD107299,2026-06-27,S04,P03,1,26.00,现金
ORD107300,2026-06-27,S01,P19,3,45.00,银行卡
ORD107301,2026-06-27,S04,P12,4,32.00,会员储值
ORD107302,2026-06-27,S02,P04,2,76.00,会员储值
ORD107303,2026-06-27,S01,P13,2,40.00,会员储值
ORD107304,2026-06-27,S02,P05,2,68.00,银行卡
ORD107305,2026-06-27,S04,P19,2,30.00,会员储值
ORD107306,2026-06-27,S03,P20,2,44.00,微信
ORD107307,2026-06-27,S05,P18,1,18.00,微信
ORD107308,2026-06-27,S01,P13,2,40.00,会员储值
ORD107309,2026-06-27,S05,P04,1,38.00,银行卡
ORD107310,2026-06-27,S01,P14,2,20.00,现金
ORD107311,2026-06-27,S03,P18,1,18.00,微信
ORD107312,2026-06-27,S01,P15,1,6.00,支付宝
ORD107313,2026-06-27,S01,P02,3,90.00,支付宝
ORD107314,2026-06-27,S02,P15,1,6.00,会员储值
ORD107315,2026-06-27,S01,P17,2,24.00,银行卡
ORD107316,2026-06-27,S03,P11,1,26.00,支付宝
ORD107317,2026-06-27,S03,P04,2,76.00,现金
ORD107318,2026-06-27,S05,P11,1,26.00,现金
ORD107319,2026-06-27,S02,P01,2,64.00,支付宝
ORD107320,2026-06-27,S05,P04,3,114.00,支付宝
ORD107321,2026-06-27,S05,P14,2,20.00,微信
ORD107322,2026-06-27,S02,P19,2,30.00,微信
ORD107323,2026-06-27,S03,P16,1,5.00,微信
ORD107324,2026-06-27,S04,P09,3,54.00,微信
ORD107325,2026-06-27,S04,P01,1,32.00,现金
ORD107326,2026-06-27,S03,P02,2,60.00,支付宝
ORD107327,2026-06-27,S05,P19,1,15.00,支付宝
ORD107328,2026-06-27,S05,P17,1,12.00,微信
ORD107330,2026-06-27,S05,P18,2,36.00,会员储值
ORD107331,2026-06-27,S04,P03,1,26.00,银行卡
ORD107332,2026-06-27,S01,P03,1,26.00,支付宝
ORD107333,2026-06-27,S04,P03,1,26.00,支付宝
ORD107334,2026-06-27,S01,P18,1,18.00,微信
ORD107335,2026-06-27,S05,P07,1,22.00,支付宝
ORD107336,2026-06-27,S04,P15,2,12.00,微信
ORD107337,2026-06-28,S02,P19,1,15.00,微信
ORD107338,2026-06-28,S01,P01,1,32.00,微信
ORD107339,2026-06-28,S05,P11,4,104.00,微信
ORD107340,2026-06-28,S04,P05,2,68.00,微信
ORD107341,2026-06-28,S02,P05,1,34.00,银行卡
ORD107342,2026-06-28,S01,P18,1,18.00,现金
ORD107343,2026-06-28,S03,P19,4,60.00,现金
ORD107344,2026-06-28,S01,P08,3,75.00,银行卡
ORD107345,2026-06-28,S03,P04,1,38.00,微信
ORD107346,2026-06-28,S03,P08,1,25.00,会员储值
ORD107348,2026-06-28,S05,P06,1,42.00,微信
ORD107349,2026-06-28,S04,P19,1,15.00,微信
ORD107351,2026-06-28,S03,P15,2,12.00,现金
ORD107352,2026-06-28,S05,P10,2,48.00,会员储值
ORD107353,2026-06-28,S03,P20,1,22.00,现金
ORD107354,2026-06-28,S02,P08,1,25.00,会员储值
ORD107355,2026-06-28,S05,P15,1,6.00,微信
ORD107356,2026-06-28,S03,P20,1,22.00,会员储值
ORD107357,2026-06-28,S05,P15,1,6.00,支付宝
ORD107358,2026-06-28,S01,P07,2,44.00,支付宝
ORD107359,2026-06-28,S01,P13,1,20.00,支付宝
ORD107360,2026-06-28,S04,P11,1,26.00,微信
ORD107361,2026-06-28,S01,P19,3,45.00,银行卡
ORD107362,2026-06-28,S05,P04,2,76.00,银行卡
ORD107363,2026-06-28,S02,P19,1,15.00,银行卡
ORD107364,2026-06-28,S05,P01,2,64.00,微信
ORD107365,2026-06-28,S01,P13,2,40.00,现金
ORD107366,2026-06-28,S02,P16,1,5.00,银行卡
ORD107367,2026-06-28,S05,P16,2,10.00,银行卡
ORD107368,2026-06-28,S04,P19,2,30.00,会员储值
ORD107369,2026-06-28,S04,P15,1,6.00,银行卡
ORD107370,2026-06-28,S05,P14,2,20.00,会员储值
ORD107371,2026-06-28,S01,P06,1,42.00,支付宝
ORD107372,2026-06-28,S01,P12,1,8.00,银行卡
ORD107373,2026-06-28,S04,P13,1,20.00,微信
ORD107374,2026-06-28,S02,P14,2,20.00,支付宝
ORD107375,2026-06-28,S02,P11,2,52.00,银行卡
ORD107376,2026-06-28,S01,P09,1,18.00,会员储值
ORD107377,2026-06-28,S04,P14,1,10.00,支付宝
ORD107378,2026-06-28,S02,P10,1,24.00,银行卡
ORD107379,2026-06-28,S03,P20,1,22.00,支付宝
ORD107380,2026-06-28,S02,P01,3,96.00,会员储值
ORD107381,2026-06-28,S05,P12,1,8.00,支付宝
ORD107382,2026-06-28,S05,P09,2,36.00,银行卡
ORD107383,2026-06-28,S01,P05,1,34.00,微信
ORD107384,2026-06-28,S05,P08,1,25.00,支付宝
ORD107385,2026-06-28,S05,P02,1,30.00,现金
ORD107386,2026-06-28,S02,P06,3,126.00,微信
ORD107387,2026-06-28,S05,P11,2,52.00,微信
ORD107388,2026-06-28,S02,P08,1,25.00,银行卡
ORD107389,2026-06-28,S01,P12,1,8.00,会员储值
ORD107390,2026-06-28,S05,P18,2,36.00,微信
ORD107391,2026-06-28,S05,P20,1,22.00,会员储值
ORD107392,2026-06-28,S01,P07,1,22.00,银行卡
ORD107393,2026-06-28,S04,P17,1,12.00,会员储值
ORD107395,2026-06-28,S03,P02,1,30.00,会员储值
ORD107396,2026-06-28,S01,P11,1,26.00,微信
ORD107397,2026-06-28,S04,P11,1,26.00,银行卡
ORD107398,2026-06-28,S03,P05,2,68.00,支付宝
ORD107399,2026-06-28,S02,P10,1,24.00,现金
ORD107400,2026-06-28,S03,P20,2,44.00,现金
ORD107401,2026-06-28,S01,P06,2,84.00,会员储值
ORD107402,2026-06-28,S01,P02,3,90.00,支付宝
ORD107403,2026-06-28,S03,P01,1,32.00,会员储值
ORD107404,2026-06-28,S04,P10,1,24.00,支付宝
ORD107405,2026-06-28,S05,P14,2,20.00,会员储值
ORD107406,2026-06-28,S04,P05,1,34.00,银行卡
ORD107407,2026-06-28,S03,P14,4,40.00,银行卡
ORD107408,2026-06-28,S04,P02,1,30.00,现金
ORD107409,2026-06-28,S05,P20,1,22.00,微信
ORD107410,2026-06-28,S05,P18,4,72.00,支付宝
ORD107411,2026-06-28,S05,P16,2,10.00,微信
ORD107412,2026-06-28,S03,P13,1,20.00,会员储值
ORD107413,2026-06-28,S05,P04,3,114.00,会员储值
ORD107414,2026-06-28,S01,P19,2,30.00,现金
ORD107415,2026-06-28,S04,P12,1,8.00,微信
ORD107416,2026-06-28,S02,P20,4,88.00,现金
ORD107417,2026-06-28,S03,P16,1,5.00,现金
ORD107418,2026-06-28,S03,P10,1,24.00,微信
ORD107419,2026-06-28,S04,P16,2,10.00,微信
ORD107420,2026-06-28,S05,P16,1,5.00,微信
ORD107421,2026-06-28,S03,P01,4,128.00,银行卡
ORD107423,2026-06-28,S03,P15,1,6.00,支付宝
ORD107424,2026-06-28,S01,P10,3,72.00,微信
ORD107425,2026-06-28,S05,P15,1,6.00,银行卡
ORD107426,2026-06-28,S05,P05,1,34.00,现金
ORD107427,2026-06-28,S01,P15,3,18.00,微信
ORD107428,2026-06-28,S05,P14,3,30.00,会员储值
ORD107429,2026-06-28,S05,P03,3,78.00,支付宝
ORD107430,2026-06-28,S04,P18,1,18.00,现金
ORD107431,2026-06-28,S01,P08,2,50.00,银行卡
ORD107432,2026-06-28,S03,P15,2,12.00,支付宝
ORD107433,2026-06-28,S03,P16,1,5.00,支付宝
ORD107434,2026-06-28,S03,P04,2,76.00,支付宝
ORD107435,2026-06-28,S04,P17,1,12.00,现金
ORD107436,2026-06-28,S02,P16,2,10.00,会员储值
ORD107437,2026-06-28,S03,P03,2,52.00,支付宝
ORD107438,2026-06-28,S02,P07,1,22.00,会员储值
ORD107439,2026-06-28,S04,P09,4,72.00,现金
ORD107440,2026-06-28,S04,P04,1,38.00,微信
ORD107441,2026-06-28,S01,P17,3,36.00,现金
ORD107442,2026-06-28,S05,P19,1,15.00,现金
ORD107443,2026-06-28,S01,P11,1,26.00,银行卡
ORD107444,2026-06-28,S05,P11,2,52.00,微信
ORD107446,2026-06-28,S03,P05,2,68.00,现金
ORD107447,2026-06-28,S02,P08,1,25.00,现金
ORD107448,2026-06-28,S02,P14,1,10.00,银行卡
ORD107449,2026-06-28,S04,P09,1,18.00,现金
ORD107450,2026-06-28,S05,P13,2,40.00,会员储值
ORD107451,2026-06-28,S03,P14,1,10.00,银行卡
ORD107452,2026-06-28,S01,P11,1,26.00,银行卡
ORD107453,2026-06-28,S02,P15,3,18.00,银行卡
ORD107454,2026-06-28,S02,P04,1,38.00,微信
ORD107455,2026-06-28,S04,P04,1,38.00,支付宝
ORD107456,2026-06-28,S01,P02,2,60.00,银行卡
ORD107457,2026-06-28,S05,P14,1,10.00,微信
ORD107458,2026-06-28,S02,P12,2,16.00,银行卡
ORD107459,2026-06-28,S04,P12,1,8.00,支付宝
ORD107460,2026-06-28,S02,P16,2,10.00,会员储值
ORD107461,2026-06-28,S02,P12,2,16.00,会员储值
ORD107462,2026-06-28,S05,P08,2,50.00,现金
ORD107463,2026-06-28,S02,P18,2,36.00,会员储值
ORD107464,2026-06-28,S03,P03,1,26.00,银行卡
ORD107465,2026-06-28,S05,P11,1,26.00,微信
ORD107466,2026-06-28,S03,P03,2,52.00,微信
ORD107467,2026-06-28,S02,P13,1,20.00,现金
ORD107468,2026-06-28,S04,P03,2,52.00,微信
ORD107469,2026-06-28,S02,P04,2,76.00,支付宝
ORD107470,2026-06-28,S05,P18,2,36.00,微信
ORD107471,2026-06-28,S04,P02,2,60.00,现金
ORD107472,2026-06-28,S03,P12,1,8.00,支付宝
ORD107473,2026-06-28,S04,P11,1,26.00,银行卡
ORD107474,2026-06-28,S04,P13,3,60.00,银行卡
ORD107475,2026-06-28,S05,P05,1,34.00,现金
ORD107476,2026-06-28,S02,P14,2,20.00,银行卡
ORD107477,2026-06-28,S03,P18,1,18.00,现金
ORD107478,2026-06-28,S03,P09,1,18.00,现金
ORD107479,2026-06-28,S04,P02,3,90.00,支付宝
ORD107480,2026-06-28,S01,P15,1,6.00,银行卡
ORD107481,2026-06-28,S02,P03,1,26.00,支付宝
ORD107482,2026-06-28,S02,P08,1,25.00,微信
ORD107483,2026-06-28,S01,P07,1,22.00,会员储值
ORD107484,2026-06-28,S03,P04,1,38.00,会员储值
ORD107485,2026-06-28,S02,P11,3,78.00,现金
ORD107486,2026-06-28,S05,P01,1,32.00,银行卡
ORD107487,2026-06-28,S05,P04,1,38.00,现金
ORD107488,2026-06-28,S05,P12,3,24.00,微信
ORD107489,2026-06-28,S04,P16,1,5.00,会员储值
ORD107490,2026-06-28,S04,P06,3,126.00,微信
ORD107491,2026-06-28,S01,P03,1,26.00,支付宝
ORD107492,2026-06-28,S04,P19,1,15.00,微信
ORD107493,2026-06-28,S01,P04,2,76.00,银行卡
ORD107494,2026-06-28,S03,P20,3,66.00,支付宝
ORD107495,2026-06-28,S02,P16,1,5.00,微信
ORD107496,2026-06-28,S01,P20,1,22.00,支付宝
ORD107497,2026-06-28,S04,P19,1,15.00,支付宝
ORD107498,2026-06-29,S01,P01,1,32.00,现金
ORD107499,2026-06-29,S02,P19,3,45.00,微信
ORD107500,2026-06-29,S05,P04,1,38.00,微信
ORD107501,2026-06-29,S04,P20,1,22.00,银行卡
ORD107502,2026-06-29,S03,P04,1,38.00,会员储值
ORD107503,2026-06-29,S04,P13,1,20.00,会员储值
ORD107504,2026-06-29,S01,P18,1,18.00,会员储值
ORD107505,2026-06-29,S04,P18,3,54.00,微信
ORD107506,2026-06-29,S05,P11,1,26.00,支付宝
ORD107507,2026-06-29,S02,P16,1,5.00,银行卡
ORD107508,2026-06-29,S03,P15,1,6.00,微信
ORD107509,2026-06-29,S01,P09,2,36.00,会员储值
ORD107510,2026-06-29,S02,P18,1,18.00,微信
ORD107511,2026-06-29,S02,P04,1,38.00,微信
ORD107512,2026-06-29,S03,P05,1,34.00,现金
ORD107514,2026-06-29,S05,P10,4,96.00,银行卡
ORD107515,2026-06-29,S04,P04,2,76.00,微信
ORD107516,2026-06-29,S02,P04,3,114.00,支付宝
ORD107517,2026-06-29,S05,P17,2,24.00,支付宝
ORD107518,2026-06-29,S04,P16,1,5.00,支付宝
ORD107519,2026-06-29,S03,P09,1,18.00,会员储值
ORD107520,2026-06-29,S02,P14,1,10.00,现金
ORD107521,2026-06-29,S02,P16,1,5.00,微信
ORD107522,2026-06-29,S05,P01,1,32.00,银行卡
ORD107523,2026-06-29,S05,P18,4,72.00,银行卡
ORD107524,2026-06-29,S03,P11,4,104.00,现金
ORD107525,2026-06-29,S03,P11,1,26.00,微信
ORD107526,2026-06-29,S03,P11,1,26.00,现金
ORD107527,2026-06-29,S03,P15,1,6.00,现金
ORD107528,2026-06-29,S04,P07,1,22.00,支付宝
ORD107529,2026-06-29,S04,P12,1,8.00,支付宝
ORD107530,2026-06-29,S05,P05,1,34.00,支付宝
ORD107531,2026-06-29,S02,P20,3,66.00,会员储值
ORD107532,2026-06-29,S05,P19,1,15.00,支付宝
ORD107533,2026-06-29,S03,P19,1,15.00,会员储值
ORD107534,2026-06-29,S01,P04,2,76.00,支付宝
ORD107535,2026-06-29,S02,P03,1,26.00,会员储值
ORD107536,2026-06-29,S03,P02,2,60.00,银行卡
ORD107537,2026-06-29,S03,P19,1,15.00,支付宝
ORD107538,2026-06-29,S03,P12,1,8.00,微信
ORD107539,2026-06-29,S01,P14,1,10.00,微信
ORD107540,2026-06-29,S04,P06,2,84.00,银行卡
ORD107541,2026-06-29,S04,P09,1,18.00,会员储值
ORD107542,2026-06-29,S05,P07,1,22.00,现金
ORD107543,2026-06-29,S05,P15,3,18.00,现金
ORD107544,2026-06-29,S05,P06,1,42.00,银行卡
ORD107545,2026-06-29,S03,P03,1,26.00,会员储值
ORD107546,2026-06-29,S01,P04,1,38.00,现金
ORD107547,2026-06-29,S04,P20,3,66.00,会员储值
ORD107548,2026-06-29,S04,P15,2,12.00,会员储值
ORD107549,2026-06-29,S03,P02,1,30.00,会员储值
ORD107550,2026-06-29,S02,P17,2,24.00,现金
ORD107551,2026-06-29,S04,P01,2,64.00,银行卡
ORD107552,2026-06-29,S01,P20,2,44.00,微信
ORD107553,2026-06-29,S01,P17,1,12.00,微信
ORD107554,2026-06-29,S05,P01,1,32.00,会员储值
ORD107555,2026-06-29,S05,P08,1,25.00,会员储值
ORD107556,2026-06-29,S03,P19,1,15.00,微信
ORD107557,2026-06-29,S01,P09,1,18.00,现金
ORD107558,2026-06-29,S03,P10,1,24.00,支付宝
ORD107559,2026-06-29,S05,P18,1,18.00,支付宝
ORD107560,2026-06-29,S01,P15,1,6.00,微信
ORD107561,2026-06-29,S01,P10,2,48.00,会员储值
ORD107562,2026-06-29,S04,P12,2,16.00,微信
ORD107563,2026-06-29,S02,P04,1,38.00,银行卡
ORD107564,2026-06-29,S03,P13,3,60.00,微信
ORD107565,2026-06-29,S05,P10,1,24.00,现金
ORD107566,2026-06-29,S02,P11,1,26.00,银行卡
ORD107567,2026-06-29,S04,P11,1,26.00,现金
ORD107568,2026-06-29,S04,P20,1,22.00,会员储值
ORD107569,2026-06-29,S01,P09,2,36.00,现金
ORD107570,2026-06-29,S03,P20,1,22.00,会员储值
ORD107571,2026-06-29,S01,P09,3,54.00,微信
ORD107573,2026-06-29,S05,P08,1,25.00,银行卡
ORD107574,2026-06-29,S01,P06,1,42.00,支付宝
ORD107575,2026-06-29,S01,P17,1,12.00,银行卡
ORD107576,2026-06-29,S04,P09,2,36.00,支付宝
ORD107577,2026-06-29,S02,P17,1,12.00,现金
ORD107578,2026-06-29,S04,P20,2,44.00,微信
ORD107579,2026-06-29,S03,P12,3,24.00,现金
ORD107580,2026-06-29,S03,P05,2,68.00,现金
ORD107581,2026-06-29,S02,P09,3,54.00,支付宝
ORD107582,2026-06-29,S03,P09,1,18.00,现金
ORD107583,2026-06-29,S01,P01,1,32.00,支付宝
ORD107584,2026-06-29,S05,P20,1,22.00,支付宝
ORD107585,2026-06-29,S05,P15,1,6.00,现金
ORD107586,2026-06-29,S03,P11,1,26.00,会员储值
ORD107588,2026-06-29,S02,P17,1,12.00,支付宝
ORD107589,2026-06-29,S02,P17,2,24.00,微信
ORD107590,2026-06-29,S02,P19,2,30.00,现金
ORD107591,2026-06-29,S03,P17,2,24.00,银行卡
ORD107592,2026-06-29,S01,P05,2,68.00,微信
ORD107593,2026-06-29,S01,P20,3,66.00,会员储值
ORD107594,2026-06-29,S02,P10,2,48.00,支付宝
ORD107595,2026-06-29,S01,P07,2,44.00,银行卡
ORD107596,2026-06-29,S01,P14,4,40.00,支付宝
ORD107597,2026-06-29,S02,P08,1,25.00,银行卡
ORD107598,2026-06-29,S04,P02,1,30.00,微信
ORD107599,2026-06-29,S02,P07,1,22.00,银行卡
ORD107600,2026-06-29,S03,P08,1,25.00,现金
ORD107601,2026-06-29,S03,P19,1,15.00,银行卡
ORD107602,2026-06-29,S04,P01,2,64.00,会员储值
ORD107603,2026-06-29,S04,P11,1,26.00,会员储值
ORD107604,2026-06-29,S01,P10,1,24.00,现金
ORD107605,2026-06-29,S04,P04,1,38.00,支付宝
ORD107606,2026-06-29,S05,P12,2,16.00,支付宝
ORD107607,2026-06-29,S05,P05,2,68.00,会员储值
ORD107608,2026-06-29,S01,P15,1,6.00,微信
ORD107610,2026-06-29,S01,P14,1,10.00,银行卡
ORD107611,2026-06-29,S05,P15,2,12.00,支付宝
ORD107613,2026-06-29,S04,P02,1,30.00,支付宝
ORD107614,2026-06-29,S05,P06,1,42.00,支付宝
ORD107615,2026-06-29,S01,P06,1,42.00,现金
ORD107616,2026-06-29,S02,P18,1,18.00,银行卡
ORD107617,2026-06-29,S05,P01,1,32.00,支付宝
ORD107618,2026-06-29,S01,P09,4,72.00,现金
ORD107619,2026-06-29,S02,P15,2,12.00,会员储值
ORD107620,2026-06-29,S01,P05,2,68.00,微信
ORD107621,2026-06-29,S01,P19,2,30.00,支付宝
ORD107622,2026-06-29,S01,P01,1,32.00,支付宝
ORD107623,2026-06-29,S04,P14,2,20.00,会员储值
ORD107624,2026-06-29,S04,P20,1,22.00,会员储值
ORD107625,2026-06-29,S03,P17,3,36.00,支付宝
ORD107626,2026-06-29,S02,P02,1,30.00,会员储值
ORD107627,2026-06-29,S01,P10,2,48.00,现金
ORD107628,2026-06-29,S04,P10,2,48.00,银行卡
ORD107629,2026-06-29,S02,P12,1,8.00,银行卡
ORD107630,2026-06-29,S05,P19,2,30.00,现金
ORD107631,2026-06-29,S03,P02,1,30.00,微信
ORD107632,2026-06-29,S02,P09,2,36.00,会员储值
ORD107633,2026-06-30,S03,P15,1,6.00,支付宝
ORD107634,2026-06-30,S04,P07,1,22.00,会员储值
ORD107635,2026-06-30,S05,P05,1,34.00,支付宝
ORD107636,2026-06-30,S02,P01,2,64.00,微信
ORD107637,2026-06-30,S05,P15,3,18.00,支付宝
ORD107638,2026-06-30,S04,P08,1,25.00,银行卡
ORD107639,2026-06-30,S05,P09,1,18.00,银行卡
ORD107640,2026-06-30,S05,P15,2,12.00,支付宝
ORD107641,2026-06-30,S02,P15,2,12.00,支付宝
ORD107642,2026-06-30,S04,P14,3,30.00,银行卡
ORD107643,2026-06-30,S02,P16,1,5.00,微信
ORD107644,2026-06-30,S01,P13,1,20.00,现金
ORD107646,2026-06-30,S04,P15,1,6.00,现金
ORD107647,2026-06-30,S02,P10,3,72.00,银行卡
ORD107648,2026-06-30,S03,P05,2,68.00,微信
ORD107649,2026-06-30,S05,P11,1,26.00,银行卡
ORD107650,2026-06-30,S01,P13,1,20.00,会员储值
ORD107651,2026-06-30,S03,P08,2,50.00,支付宝
ORD107652,2026-06-30,S01,P03,1,26.00,微信
ORD107653,2026-06-30,S03,P15,1,6.00,会员储值
ORD107654,2026-06-30,S03,P16,1,5.00,支付宝
ORD107655,2026-06-30,S01,P10,2,48.00,微信
ORD107656,2026-06-30,S05,P16,1,5.00,微信
ORD107657,2026-06-30,S05,P05,1,34.00,会员储值
ORD107658,2026-06-30,S01,P15,1,6.00,会员储值
ORD107659,2026-06-30,S05,P19,2,30.00,支付宝
ORD107660,2026-06-30,S02,P13,1,20.00,银行卡
ORD107661,2026-06-30,S03,P04,3,114.00,会员储值
ORD107662,2026-06-30,S04,P17,1,12.00,支付宝
ORD107663,2026-06-30,S01,P10,2,48.00,银行卡
ORD107664,2026-06-30,S03,P06,3,126.00,会员储值
ORD107665,2026-06-30,S01,P06,2,84.00,会员储值
ORD107666,2026-06-30,S01,P08,1,25.00,银行卡
ORD107667,2026-06-30,S05,P06,1,42.00,现金
ORD107668,2026-06-30,S03,P13,2,40.00,微信
ORD107669,2026-06-30,S01,P20,1,22.00,微信
ORD107670,2026-06-30,S02,P11,1,26.00,现金
ORD107671,2026-06-30,S01,P03,2,52.00,现金
ORD107672,2026-06-30,S01,P01,1,32.00,银行卡
ORD107673,2026-06-30,S03,P19,1,15.00,微信
ORD107674,2026-06-30,S04,P16,3,15.00,现金
ORD107675,2026-06-30,S03,P02,2,60.00,银行卡
ORD107676,2026-06-30,S05,P10,1,24.00,现金
ORD107677,2026-06-30,S03,P19,1,15.00,现金
ORD107678,2026-06-30,S03,P10,4,96.00,会员储值
ORD107679,2026-06-30,S03,P06,2,84.00,银行卡
ORD107680,2026-06-30,S05,P19,1,15.00,现金
ORD107681,2026-06-30,S03,P18,1,18.00,现金
ORD107682,2026-06-30,S01,P03,2,52.00,微信
ORD107683,2026-06-30,S04,P15,2,12.00,现金
ORD107684,2026-06-30,S01,P04,1,38.00,微信
ORD107685,2026-06-30,S03,P14,1,10.00,现金
ORD107686,2026-06-30,S01,P10,1,24.00,会员储值
ORD107687,2026-06-30,S01,P18,1,18.00,支付宝
ORD107688,2026-06-30,S04,P03,1,26.00,支付宝
ORD107689,2026-06-30,S03,P18,3,54.00,现金
ORD107690,2026-06-30,S03,P14,3,30.00,现金
ORD107691,2026-06-30,S05,P01,1,32.00,会员储值
ORD107692,2026-06-30,S05,P20,1,22.00,现金
ORD107693,2026-06-30,S03,P02,2,60.00,微信
ORD107694,2026-06-30,S01,P11,3,78.00,微信
ORD107695,2026-06-30,S05,P09,1,18.00,微信
ORD107696,2026-06-30,S02,P19,1,15.00,会员储值
ORD107697,2026-06-30,S01,P05,1,34.00,会员储值
ORD107698,2026-06-30,S05,P15,1,6.00,支付宝
ORD107699,2026-06-30,S02,P20,1,22.00,会员储值
ORD107700,2026-06-30,S01,P20,1,22.00,会员储值
ORD107702,2026-06-30,S02,P20,2,44.00,支付宝
ORD107703,2026-06-30,S04,P01,1,32.00,支付宝
ORD107704,2026-06-30,S02,P06,1,42.00,现金
ORD107705,2026-06-30,S01,P09,1,18.00,微信
ORD107706,2026-06-30,S01,P06,3,126.00,现金
ORD107707,2026-06-30,S02,P20,1,22.00,银行卡
ORD107708,2026-06-30,S02,P09,1,18.00,现金
ORD107709,2026-06-30,S05,P10,1,24.00,微信
ORD107710,2026-06-30,S02,P07,1,22.00,现金
ORD107711,2026-06-30,S03,P18,4,72.00,现金
ORD107712,2026-06-30,S03,P17,2,24.00,会员储值
ORD107713,2026-06-30,S03,P09,1,18.00,现金
ORD107714,2026-06-30,S04,P04,1,38.00,会员储值
ORD107715,2026-06-30,S04,P18,3,54.00,微信
ORD107716,2026-06-30,S03,P20,2,44.00,微信
ORD107717,2026-06-30,S03,P15,2,12.00,现金
ORD107718,2026-06-30,S01,P18,1,18.00,现金
ORD107719,2026-06-30,S03,P12,3,24.00,银行卡
ORD107720,2026-06-30,S05,P06,1,42.00,现金
ORD107721,2026-06-30,S03,P20,1,22.00,现金
ORD107722,2026-06-30,S05,P17,1,12.00,微信
ORD107723,2026-06-30,S04,P19,3,45.00,银行卡
ORD107724,2026-06-30,S02,P12,1,8.00,支付宝
ORD107725,2026-06-30,S04,P17,1,12.00,现金
ORD107726,2026-06-30,S03,P18,3,54.00,微信
ORD107727,2026-06-30,S03,P07,1,22.00,银行卡
ORD107728,2026-06-30,S03,P07,1,22.00,银行卡
ORD107729,2026-06-30,S05,P18,2,36.00,会员储值
ORD107730,2026-06-30,S01,P08,1,25.00,现金
ORD107731,2026-06-30,S01,P06,1,42.00,会员储值
ORD107732,2026-06-30,S05,P04,1,38.00,现金
ORD107733,2026-06-30,S03,P20,1,22.00,会员储值
ORD107734,2026-06-30,S03,P05,1,34.00,会员储值
ORD107735,2026-06-30,S05,P07,1,22.00,支付宝
ORD107736,2026-06-30,S01,P19,1,15.00,银行卡
ORD107737,2026-07-01,S04,P05,1,34.00,微信
ORD107738,2026-07-01,S03,P07,2,44.00,银行卡
ORD107739,2026-07-01,S02,P04,1,38.00,支付宝
ORD107740,2026-07-01,S01,P07,1,22.00,会员储值
ORD107741,2026-07-01,S02,P05,1,34.00,会员储值
ORD107742,2026-07-01,S03,P20,3,66.00,支付宝
ORD107743,2026-07-01,S01,P06,1,42.00,支付宝
ORD107744,2026-07-01,S03,P17,1,12.00,微信
ORD107745,2026-07-01,S01,P10,2,48.00,微信
ORD107746,2026-07-01,S01,P01,1,32.00,微信
ORD107747,2026-07-01,S04,P03,1,26.00,支付宝
ORD107748,2026-07-01,S01,P15,2,12.00,银行卡
ORD107749,2026-07-01,S01,P03,2,52.00,现金
ORD107750,2026-07-01,S05,P04,2,76.00,银行卡
ORD107751,2026-07-01,S03,P11,1,26.00,支付宝
ORD107752,2026-07-01,S04,P03,1,26.00,会员储值
ORD107753,2026-07-01,S03,P04,3,114.00,现金
ORD107754,2026-07-01,S02,P16,2,10.00,银行卡
ORD107755,2026-07-01,S04,P05,1,34.00,会员储值
ORD107756,2026-07-01,S03,P06,2,84.00,现金
ORD107757,2026-07-01,S02,P10,1,24.00,会员储值
